1.white#5.religiosity	3.010		1.090		1.069		2.794		0.809		0.415		0.729		1.261		0.898		0.611		1.172		1.328	
	(1.017)		(0.794)		(0.731)		(0.873)		(0.544)		(0.618)		(0.694)		(0.772)		(0.569)		(0.750)		(0.882)		(0.881)	
1.white#6.religiosity	2.661		0.867		1.106		1.780		0.233		-0.208		-0.121		-0.358		0.817		0.832		1.093		0.780	
	(0.963)		(0.750)		(0.687)		(0.851)		(0.462)		(0.548)		(0.598)		(0.599)		(0.499)		(0.693)		(0.772)		(0.701)	
1.white#7.religiosity	1.870		0.742		0.776		1.186		0.160		0.375		0.797		0.132		0.414		0.473		1.245		0.958	
	(1.012)		(0.783)		(0.717)		(0.868)		(0.438)		(0.545)		(0.603)		(0.630)		(0.468)		(0.682)		(0.793)		(0.736)	
1.white#8.religiosity	2.695		0.299		0.721		1.432		0.394		-0.0359		0.344		0.0702		0.888		0.593		1.287		0.943	
	(0.735)		(0.576)		(0.528)		(0.665)		(0.349)		(0.421)		(0.459)		(0.496)		(0.385)		(0.546)		(0.637)		(0.598)	
1.white#9.religiosity	2.941		1.333		1.165		1.917		1.165		1.182		1.604		1.326		1.367		1.897		2.313		2.110	
	(0.947)		(0.739)		(0.677)		(0.836)		(0.435)		(0.519)		(0.581)		(0.626)		(0.498)		(0.718)		(0.867)		(0.808)	
look_work			-0.00173		-0.111						0.0797		-0.0339						0.0867		0.0798			
			(0.318)		(0.291)						(0.223)		(0.246)						(0.299)		(0.345)			
concern_fut_exp			0.330		0.181						0.205		0.0282						0.254		0.0605			
			(0.111)		(0.105)						(0.0761)		(0.0873)						(0.101)		(0.123)			
finances_better			-0.0700		-0.00353						-0.00758		0.00925						0.0339		0.0849			
			(0.0913)		(0.0838)						(0.0599)		(0.0662)						(0.0827)		(0.0962)			
tax_for_safety_net			-1.699		-1.096						-0.829		-0.619						-1.328		-1.053			
			(0.0855)		(0.0826)						(0.0600)		(0.0691)						(0.0867)		(0.103)			
china_opp			-0.360		0.128						-0.302		-0.00752						-0.258		0.0902			
			(0.136)		(0.127)						(0.0895)		(0.101)						(0.117)		(0.138)			
support_trade			-0.800		-0.616						-0.362		-0.285						-0.501		-0.414			
			(0.0801)		(0.0743)						(0.0523)		(0.0592)						(0.0699)		(0.0822)			
economy_better			-1.750		-1.239						-0.754		-0.525						-1.149		-0.926			
			(0.0840)		(0.0801)						(0.0542)		(0.0602)						(0.0770)		(0.0894)			
support_isol					0.318								-0.134								0.0893			
					(0.0939)								(0.0752)								(0.105)			
support_immig					-1.661								-1.125								-1.377			
					(0.0795)								(0.0686)								(0.0951)			
terror_threat					0.150								0.400								0.429			
					(0.0972)								(0.0863)								(0.115)			
disc_men							0.433								0.216								0.314	
							(0.0764)								(0.0529)								(0.0685)	
disc_christ							0.499								0.270								0.395	
							(0.0651)								(0.0425)								(0.0547)	
disc_white							0.682								0.339								0.506	
							(0.0644)								(0.0423)								(0.0543)	
am_life_threat							1.236								0.806								0.971	
							(0.0982)								(0.0758)								(0.0937)	
sdo							0.480								0.203								0.288	
							(0.0558)								(0.0366)								(0.0468)	
outgroup_prej							0.382								0.259								0.280	
							(0.0800)								(0.0540)								(0.0708)	
nat_super							0.0352								0.294								0.214	
							(0.101)								(0.0686)								(0.0880)	
Constant	5.205		20.01		19.30		3.466		-2.772		3.223		3.998		-5.945		-2.687		6.400		6.900		-5.760	
	(0.678)		(0.798)		(0.885)		(0.786)		(0.318)		(0.551)		(0.743)		(0.601)		(0.349)		(0.755)		(1.052)		(0.742)	
																								
Observations	2,912	2,912	2,867	2,867	2,865	2,865	2,632	2,632	3,203	3,203	3,145	3,145	3,143	3,143	2,887	2,887	2,429	2,429	2,393	2,393	2,391	2,391	2,204	2,204
R-squared	0.148		0.498		0.580		0.478																	
r2_p	.	.	.	.	.	.	.	.	0.120	.	0.364	.	0.474	.	0.392	.	0.155	.	0.541	.	0.655	.	0.536	.
chi2	.	.	.	.	.	.	.	.	469.8	.	1402	.	1826	.	1399	.	500.6	.	1717	.	2078	.	1579	.
df_m	35	.	42	.	45	.	42	.	35	.	42	.	45	.	42	.	35	.	42	.	45	.	42	.
Standard errors in parentheses																								
