	(0.599)		(0.449)		(0.402)		(0.459)		(0.238)		(0.289)		(0.334)		(0.318)		(0.301)		(0.456)		(0.578)		(0.475)	
look_work			-0.193		-0.229						0.0784		0.00932						0.100		-0.0765			
			(0.434)		(0.387)						(0.281)		(0.317)						(0.413)		(0.488)			
concern_fut_exp			0.328		0.201						0.116		-0.0224						0.253		0.115			
			(0.136)		(0.124)						(0.0889)		(0.102)						(0.123)		(0.150)			
finances_better			-0.117		0.0132						-0.0497		0.00553						-0.0129		0.110			
			(0.106)		(0.0949)						(0.0674)		(0.0754)						(0.0980)		(0.117)			
tax_for_safety_net			-1.769		-1.081						-0.780		-0.547						-1.346		-1.031			
			(0.0956)		(0.0908)						(0.0655)		(0.0772)						(0.101)		(0.122)			
china_opp			-0.342		0.220						-0.368		-0.0604						-0.350		0.0607			
			(0.165)		(0.150)						(0.104)		(0.119)						(0.143)		(0.177)			
support_trade			-0.710		-0.468						-0.338		-0.228						-0.494		-0.353			
			(0.0931)		(0.0841)						(0.0586)		(0.0679)						(0.0832)		(0.101)			
economy_better			-1.889		-1.231						-0.742		-0.487						-1.211		-0.994			
			(0.1000)		(0.0940)						(0.0622)		(0.0701)						(0.0950)		(0.116)			
support_isol					0.310								-0.112								0.228			
					(0.107)								(0.0855)								(0.127)			
support_immig					-1.860								-1.226								-1.585			
					(0.0950)								(0.0822)								(0.126)			
terror_threat					0.241								0.444								0.417			
					(0.116)								(0.100)								(0.143)			
disc_men							0.514								0.260								0.372	
							(0.0878)								(0.0609)								(0.0846)	
disc_christ							0.603								0.288								0.455	
							(0.0726)								(0.0486)								(0.0669)	
disc_white							0.464								0.249								0.449	
							(0.0749)								(0.0493)								(0.0685)	
am_life_threat							1.518								0.906								1.111	
							(0.111)								(0.0860)								(0.113)	
sdo							0.536								0.232								0.374	
							(0.0621)								(0.0411)								(0.0567)	
outgroup_prej							0.437								0.336								0.369	
							(0.0986)								(0.0659)								(0.0933)	
nat_super							0.182								0.305								0.202	
							(0.113)								(0.0778)								(0.107)	
Constant	8.319		23.08		21.39		4.766		-0.916		5.302		5.454		-4.553		-0.720		8.974		8.857		-4.365	
	(0.649)		(0.823)		(0.937)		(0.703)		(0.244)		(0.539)		(0.768)		(0.517)		(0.278)		(0.811)		(1.171)		(0.678)	
																								
Observations	1,986	1,986	1,966	1,966	1,966	1,966	1,950	1,950	2,175	2,175	2,148	2,148	2,148	2,148	2,132	2,132	1,649	1,649	1,630	1,630	1,630	1,630	1,618	1,618
R-squared	0.139		0.529		0.626		0.534																	
r2_p	.	.	.	.	.	.	.	.	0.0888	.	0.333	.	0.463	.	0.387	.	0.125	.	0.539	.	0.671	.	0.562	.
chi2	.	.	.	.	.	.	.	.	255.2	.	946.9	.	1315	.	1092	.	286.0	.	1214	.	1514	.	1258	.
df_m	39	.	46	.	49	.	46	.	39	.	46	.	49	.	46	.	39	.	46	.	49	.	46	.
Standard errors in parentheses																								
