2.party3_dem	-1.333		-0.882		-0.741		-1.041		-0.789		-0.659		-0.508		-0.807		-1.026		-0.598		-0.443		-1.017	
	(0.351)		(0.310)		(0.292)		(0.307)		(0.187)		(0.207)		(0.224)		(0.211)		(0.324)		(0.393)		(0.452)		(0.397)	
3.party3_dem	-8.264		-5.811		-4.821		-5.660		-3.446		-2.759		-2.308		-2.622		-4.878		-3.892		-3.734		-4.067	
	(0.190)		(0.199)		(0.198)		(0.199)		(0.146)		(0.162)		(0.175)		(0.164)		(0.210)		(0.248)		(0.299)		(0.258)	
look_work			-0.0245		-0.0641						0.257		0.167						0.210		0.0951			
			(0.359)		(0.337)						(0.323)		(0.360)						(0.554)		(0.649)			
concern_fut_exp			0.339		0.247						0.165		0.0454						0.336		0.288			
			(0.113)		(0.108)						(0.0991)		(0.111)						(0.162)		(0.190)			
finances_better			-0.0750		0.00267						-0.0150		0.00553						-0.0310		0.0865			
			(0.0879)		(0.0826)						(0.0766)		(0.0825)						(0.128)		(0.150)			
tax_for_safety_net			-0.771		-0.475						-0.347		-0.239						-0.779		-0.550			
			(0.0860)		(0.0827)						(0.0756)		(0.0857)						(0.130)		(0.153)			
china_opp			-0.0731		0.260						-0.259		-0.00508						-0.241		0.130			
			(0.138)		(0.131)						(0.117)		(0.129)						(0.185)		(0.218)			
support_trade			-0.510		-0.368						-0.288		-0.187						-0.476		-0.338			
			(0.0774)		(0.0734)						(0.0657)		(0.0726)						(0.110)		(0.125)			
economy_better			-1.308		-0.964						-0.607		-0.405						-1.029		-0.868			
			(0.0850)		(0.0826)						(0.0704)		(0.0764)						(0.119)		(0.140)			
support_isol					0.394								-0.0458								0.462			
					(0.0935)								(0.0929)								(0.159)			
support_immig					-1.195								-1.051								-1.525			
					(0.0870)								(0.0898)								(0.162)			
terror_threat					0.124								0.384								0.0862			
					(0.101)								(0.108)								(0.178)			
disc_men							0.330								0.175								0.262	
							(0.0736)								(0.0681)								(0.110)	
disc_christ							0.303								0.163								0.236	
							(0.0615)								(0.0543)								(0.0895)	
disc_white							0.298								0.194								0.430	
							(0.0629)								(0.0545)								(0.0879)	
am_life_threat							1.014								0.815								1.015	
							(0.0947)								(0.0965)								(0.153)	
sdo							0.327								0.174								0.347	
							(0.0524)								(0.0459)								(0.0767)	
outgroup_prej							0.309								0.325								0.462	
							(0.0825)								(0.0729)								(0.117)	
nat_super							-0.0104								0.262								0.0687	
							(0.0943)								(0.0870)								(0.143)	
Constant	13.72		20.25		18.98		9.937		0.757		4.293		4.373		-3.126		1.735		8.242		8.418		-2.338	
	(0.475)		(0.688)		(0.823)		(0.615)		(0.319)		(0.601)		(0.829)		(0.587)		(0.475)		(1.053)		(1.471)		(0.939)	
																								
Observations	1,986	1,986	1,966	1,966	1,966	1,966	1,950	1,950	2,175	2,175	2,148	2,148	2,148	2,148	2,132	2,132	1,649	1,649	1,630	1,630	1,630	1,630	1,618	1,618
R-squared	0.572		0.677		0.717		0.675																	
r2_p	.	.	.	.	.	.	.	.	0.381	.	0.458	.	0.534	.	0.496	.	0.600	.	0.706	.	0.777	.	0.733	.
chi2	.	.	.	.	.	.	.	.	1096	.	1302	.	1516	.	1400	.	1368	.	1592	.	1752	.	1640	.
df_m	41	.	48	.	51	.	48	.	41	.	48	.	51	.	48	.	41	.	48	.	51	.	48	.
Standard errors in parentheses																								
